name,year,stars,latitude,longitude,city,region,zipCode,cuisine,price,url,country
Pramerl & the Wolf,2019,1,48.20945,16.37174,Wien,Austria,1090,Creative,$$$$$,https://guide.michelin.com/at/en/vienna/wien/restaurant/pramerl-the-wolf,Austria
Walter Bauer,2019,1,48.20923,16.37672,Wien,Austria,1010,Classic cuisine,$$$$$,https://guide.michelin.com/at/en/vienna/wien/restaurant/walter-bauer,Austria
SHIKI,2019,1,48.204067,16.37098,Wien,Austria,1010,Japanese,$$$$$,https://guide.michelin.com/at/en/vienna/wien/restaurant/shiki,Austria
Tian,2019,1,48.20513,16.37456,Wien,Austria,1010,Vegetarian,$$$$$,https://guide.michelin.com/at/en/vienna/wien/restaurant/tian,Austria
aend,2019,1,48.18957,16.34115,Wien,Austria,1010,Modern cuisine,$$$$$,https://guide.michelin.com/at/en/vienna/wien/restaurant/aend,Austria
Le Ciel by Toni Mörwald,2019,1,48.20209,16.37156,Wien,Austria,1010,Classic cuisine,$$$$$,https://guide.michelin.com/at/en/vienna/wien/restaurant/le-ciel-by-toni-morwald,Austria
Chez TJ,2019,1,37.39468,-122.08044,South San Francisco,California,94041,Contemporary,$$$$,https://guide.michelin.com/us/en/california/south-san-francisco/restaurant/chez-tj,United States
Protégé,2019,1,37.427853,-122.14362,South San Francisco,California,94301,Contemporary,$$$,https://guide.michelin.com/us/en/california/south-san-francisco/restaurant/protege,United States
Madera,2019,1,37.42014,-122.21151,San Francisco,California,94025,Contemporary,$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/madera,United States
The Village Pub,2019,1,37.42897,-122.25178,San Francisco,California,94062,Contemporary,$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/the-village-pub,United States
Plumed Horse,2019,1,37.25648,-122.03537,South San Francisco,California,95070,Contemporary,$$$$,https://guide.michelin.com/us/en/california/south-san-francisco/restaurant/plumed-horse,United States
Wakuriya,2019,1,37.52114,-122.3366,San Francisco,California,94402,Japanese,$$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/wakuriya,United States
Sushi Yoshizumi,2019,1,37.565075,-122.3211,San Francisco,California,94401,Japanese,$$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/sushi-yoshizumi,United States
Rasa,2019,1,37.577522,-122.345985,San Francisco,California,94010,Indian,$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/rasa,United States
Maum,2019,1,37.72669,-122.414215,South San Francisco,California,94101,Korean,$$$$,https://guide.michelin.com/us/en/california/south-san-francisco/restaurant/maum,United States
Al's Place,2019,1,37.748924,-122.42013,San Francisco,California,94110,Californian,$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/al-s-place,United States
Aster,2019,1,37.755054,-122.423134,San Francisco,California,94110,Californian,$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/aster,United States
Omakase,2019,1,37.77077,-122.40298,San Francisco,California,94103,Japanese,$$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/omakase,United States
Commonwealth,2019,1,37.761395,-122.41946,San Francisco,California,94110,Contemporary,$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/commonwealth,United States
Luce,2019,1,37.78194,-122.40498,San Francisco,California,94103,Contemporary,$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/luce,United States
Birdsong,2019,1,37.779495,-122.41048,San Francisco,California,94101,American,$$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/birdsong,United States
In Situ,2019,1,37.785633,-122.40113,San Francisco,California,94103,International,$$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/in-situ,United States
Mourad,2019,1,37.78695,-122.39987,San Francisco,California,94105,Moroccan,$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/mourad,United States
Hashiri,2019,1,37.783062,-122.40754,San Francisco,California,94103,Japanese,$$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/hashiri,United States
Angler,2019,1,37.793167,-122.39213,San Francisco,California,94101,Contemporary,$$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/angler,United States
Rich Table,2019,1,37.774914,-122.42271,San Francisco,California,94102,Contemporary,$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/rich-table,United States
Kin Khao,2019,1,37.785267,-122.40951,San Francisco,California,94102,Thai,$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/kin-khao,United States
Michael Mina,2019,1,37.79349,-122.399574,San Francisco,California,94102,Contemporary,$$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/michael-mina,United States
Sons & Daughters,2019,1,37.79037,-122.40917,San Francisco,California,94108,Contemporary,$$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/sons-daughters,United States
Mister Jiu's,2019,1,37.79371,-122.406654,San Francisco,California,94108,Chinese,$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/mister-jius,United States
Nico,2019,1,37.795803,-122.40333,San Francisco,California,94101,Contemporary,$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/nico,United States
jū-ni,2019,1,37.77672,-122.43886,San Francisco,California,94117,Japanese,$$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/ju-ni,United States
Keiko à Nob Hill,2019,1,37.793106,-122.41445,San Francisco,California,94109,Fusion,$$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/keiko-a-nob-hill,United States
The Progress,2019,1,37.78371,-122.43282,San Francisco,California,94115,Californian,$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/the-progress,United States
State Bird Provisions,2019,1,37.783737,-122.43283,San Francisco,California,94115,American,$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/state-bird-provisions,United States
Octavia,2019,1,37.787857,-122.42709,San Francisco,California,94109,Californian,$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/octavia,United States
SPQR,2019,1,37.78732,-122.43375,San Francisco,California,94115,Italian,$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/spqr,United States
Lord Stanley,2019,1,37.79592,-122.42208,San Francisco,California,94109,Californian,$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/lord-stanley,United States
Kinjo,2019,1,37.79699,-122.422005,San Francisco,California,94109,Japanese,$$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/kinjo,United States
Sorrel,2019,1,37.788334,-122.44614,San Francisco,California,94101,Californian,$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/sorrel,United States
Gary Danko,2019,1,37.80599,-122.42066,San Francisco,California,94109,Contemporary,$$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/gary-danko,United States
Bar Crenn,2019,1,37.798435,-122.43581,San Francisco,California,94101,French,$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/bar-crenn,United States
Spruce,2019,1,37.78772,-122.45264,San Francisco,California,94118,Californian,$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/spruce,United States
Wako,2019,1,37.783035,-122.461525,San Francisco,California,94118,Japanese,$$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/wako,United States
Madcap,2019,1,37.974712,-122.56168,San Francisco,California,94960,Contemporary,$$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/madcap,United States
Aubergine,2019,1,36.55406,-121.924355,Monterey,California,93921,Contemporary,$$$$,https://guide.michelin.com/us/en/california/monterey/restaurant/aubergine,United States
Kenzo,2019,1,38.29924,-122.28928,San Francisco,California,94559,Japanese,$$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/kenzo,United States
La Toque,2019,1,38.30351,-122.28349,San Francisco,California,94573,Contemporary,$$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/la-toque,United States
Bouchon,2019,1,38.40258,-122.3619,San Francisco,California,94599,French,$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/bouchon,United States
Auberge du Soleil,2019,1,38.49199,-122.40534,San Francisco,California,94573,Californian,$$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/auberge-du-soleil,United States
Farmhouse Inn & Restaurant,2019,1,38.49039,-122.8835,San Francisco,California,95436,Californian,$$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/farmhouse-inn-restaurant,United States
The Kitchen,2019,1,38.58894,-121.41424,Sacramento,California,95825,Contemporary,$$$$,https://guide.michelin.com/us/en/california/us-sacramento/restaurant/the-kitchen559371,United States
Madrona Manor,2019,1,38.60428,-122.88647,San Francisco,California,95448,Contemporary,$$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/madrona-manor,United States
Harbor House,2019,1,39.135876,-123.719444,San Francisco,California,N/A,Californian,$$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/harbor-house,United States
Shin Sushi,2019,1,34.15784,-118.49415,Los Angeles,California,91436,Japanese,$$$,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/shin-sushi,United States
Rustic Canyon,2019,1,34.024952,-118.49118,Los Angeles,California,90401,Californian,$$$,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/rustic-canyon,United States
Dialogue,2019,1,34.01679,-118.49748,Los Angeles,California,90401,Contemporary,$$$$,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/dialogue,United States
Kato,2019,1,34.041683,-118.460915,Los Angeles,California,90025,Asian,$$$,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/kato,United States
CUT,2019,1,34.067036,-118.401024,Los Angeles,California,90212,Steakhouse,$$$$,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/cut559418,United States
Nozawa Bar,2019,1,34.0683,-118.39849,Los Angeles,California,90210,Japanese,$$$$,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/nozawa-bar,United States
Shunji,2019,1,34.028496,-118.45195,Los Angeles,California,90064,Japanese,$$$$,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/shunji,United States
Maude,2019,1,34.064346,-118.39904,Los Angeles,California,90212,Contemporary,$$$$,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/maude,United States
Mori Sushi,2019,1,34.033398,-118.44229,Los Angeles,California,90064,Japanese,$$$$,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/mori-sushi,United States
Trois Mec,2019,1,34.084255,-118.33851,Los Angeles,California,90028,Contemporary,$$$$,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/trois-mec,United States
Osteria Mozza,2019,1,34.08342,-118.338974,Los Angeles,California,90028,Italian,$$$,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/osteria-mozza,United States
Kali,2019,1,34.083443,-118.32455,Los Angeles,California,90028,Californian,$$$,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/kali,United States
Le Comptoir,2019,1,34.06354,-118.30057,Los Angeles,California,90020,Californian,$$$$,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/le-comptoir,United States
Q Sushi,2019,1,34.046883,-118.255844,Los Angeles,California,90017,Japanese,$$$$,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/q-sushi,United States
Shibumi,2019,1,34.044155,-118.256134,Los Angeles,California,90014,Japanese,$$$$,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/shibumi559644,United States
Hayato,2019,1,34.03311,-118.24265,Los Angeles,California,90001,Japanese,$$$$,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/hayato,United States
Bistro Na's,2019,1,34.104412,-118.07159,Los Angeles,California,91780,Chinese,$$,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/bistro-na-s,United States
Orsa & Winston,2019,1,33.92145,-118.275406,Los Angeles,California,90013,Fusion,$$$$,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/orsa-winston,United States
Taco María,2019,1,33.69475,-117.924965,Costa Mesa,California,92626,Mexican,$$$,https://guide.michelin.com/us/en/california/us-costa-mesa/restaurant/taco-maria,United States
Hana re,2019,1,33.67759,-117.886566,Costa Mesa,California,92626,Japanese,$$$$,https://guide.michelin.com/us/en/california/us-costa-mesa/restaurant/hana-re,United States
Addison,2019,1,32.939903,-117.20013,San Diego,California,92130,Contemporary,$$$$,https://guide.michelin.com/us/en/california/us-san-diego/restaurant/addison,United States
Parachute,2019,1,41.94483,-87.70638,Chicago,Chicago,60618,Fusion,$$,https://guide.michelin.com/us/en/illinois/chicago/restaurant/parachute,United States
Goosefoot,2019,1,41.96856,-87.69596,Chicago,Chicago,60625,Contemporary,$$$$,https://guide.michelin.com/us/en/illinois/chicago/restaurant/goosefoot,United States
Elizabeth,2019,1,41.969555,-87.688736,Chicago,Chicago,60625,Contemporary,$$$$,https://guide.michelin.com/us/en/illinois/chicago/restaurant/elizabeth,United States
EL Ideas,2019,1,41.863,-87.68686,Chicago,Chicago,60618,Contemporary,$$$$,https://guide.michelin.com/us/en/illinois/chicago/restaurant/el-ideas,United States
Band of Bohemia,2019,1,41.967308,-87.67477,Chicago,Chicago,60640,Gastropub,$$$,https://guide.michelin.com/us/en/illinois/chicago/restaurant/band-of-bohemia,United States
Schwa,2019,1,41.90888,-87.66792,Chicago,Chicago,60662,Contemporary,$$$$,https://guide.michelin.com/us/en/illinois/chicago/restaurant/schwa,United States
Temporis,2019,1,41.898907,-87.66725,Chicago,Chicago,N/A,Contemporary,$$$$,https://guide.michelin.com/us/en/illinois/chicago/restaurant/temporis,United States
Entente,2019,1,41.93721,-87.6652,Chicago,Chicago,60657,Contemporary,$$$,https://guide.michelin.com/us/en/illinois/chicago/restaurant/entente,United States
Elske,2019,1,41.884426,-87.66071,Chicago,Chicago,60607,Contemporary,$$$$,https://guide.michelin.com/us/en/illinois/chicago/restaurant/elske,United States
Dusek's (Board & Beer),2019,1,41.857853,-87.65757,Chicago,Chicago,60608,Gastropub,$$,https://guide.michelin.com/us/en/illinois/chicago/restaurant/dusek-s-board-beer,United States
Roister,2019,1,41.886658,-87.65187,Chicago,Chicago,60607,Contemporary,$$$,https://guide.michelin.com/us/en/illinois/chicago/restaurant/roister,United States
Boka,2019,1,41.91363,-87.64806,Chicago,Chicago,60614,Contemporary,$$$,https://guide.michelin.com/us/en/illinois/chicago/restaurant/boka,United States
Blackbird,2019,1,41.88423,-87.64356,Chicago,Chicago,60661,Contemporary,$$$,https://guide.michelin.com/us/en/illinois/chicago/restaurant/blackbird,United States
Sepia,2019,1,41.88394,-87.64247,Chicago,Chicago,60661,American,$$$,https://guide.michelin.com/us/en/illinois/chicago/restaurant/sepia,United States
North Pond,2019,1,41.9296,-87.63762,Chicago,Chicago,60614,Contemporary,$$$,https://guide.michelin.com/us/en/illinois/chicago/restaurant/north-pond,United States
Everest,2019,1,41.87597,-87.63212,Chicago,Chicago,60605,French,$$$$,https://guide.michelin.com/us/en/illinois/chicago/restaurant/everest,United States
Topolobampo,2019,1,41.89047,-87.63085,Chicago,Chicago,60654,Mexican,$$$$,https://guide.michelin.com/us/en/illinois/chicago/restaurant/topolobampo,United States
Spiaggia,2019,1,41.90062,-87.62457,Chicago,Chicago,60611,Italian,$$$$,https://guide.michelin.com/us/en/illinois/chicago/restaurant/spiaggia,United States
Monte,2019,1,45.08279,13.631168,Rovinj,Croatia,52210,Creative,$$$$$,https://guide.michelin.com/hr/en/istria/rovinj/restaurant/monte,Croatia
Draga di Lovrana,2019,1,45.275867,14.251401,Lovran,Croatia,51415,Modern cuisine,$$$$$,https://guide.michelin.com/hr/en/primorje-gorski-kotar/lovran/restaurant/draga-di-lovrana,Croatia
Noel,2019,1,45.811054,15.988205,Zagreb,Croatia,10000,Modern cuisine,$$$$$,https://guide.michelin.com/hr/en/zagreb-region/zagreb/restaurant/noel,Croatia
Pelegrini,2019,1,43.73603,15.888903,Šibenik,Croatia,22000,Modern cuisine,$$$$$,https://guide.michelin.com/hr/en/sibenik-knin/sibenik/restaurant/pelegrini,Croatia
360º,2019,1,42.641563,18.111523,Dubrovnik,Croatia,20000,Modern cuisine,$$$$$,https://guide.michelin.com/hr/en/dubrovnik-neretva/dubrovnik/restaurant/360%C2%BA,Croatia
Field,2019,1,50.0919,14.42193,Praha,Czech Republic,110 00,Modern cuisine,$$$$$,https://guide.michelin.com/cz/en/prague/praha/restaurant/field,Czechia
La Degustation Bohême Bourgeoise,2019,1,50.09115,14.42511,Praha,Czech Republic,110 00,Modern cuisine,$$$$$,https://guide.michelin.com/cz/en/prague/praha/restaurant/la-degustation-boheme-bourgeoise,Czechia
Gastromé,2019,1,56.15788,10.20937,Aarhus,Denmark,8000,Modern cuisine,$$$,https://guide.michelin.com/dk/en/central-denmark/aarhus/restaurant/gastrome,Denmark
Domestic,2019,1,56.15893,10.212132,Aarhus,Denmark,8000,Modern cuisine,$$$,https://guide.michelin.com/dk/en/central-denmark/aarhus/restaurant/domestic,Denmark
Substans,2019,1,56.15415,10.20372,Aarhus,Denmark,8000,Modern cuisine,$$$,https://guide.michelin.com/dk/en/central-denmark/aarhus/restaurant/substans,Denmark
Frederikshøj,2019,1,56.12497,10.208638,Aarhus,Denmark,8000,Creative,$$$$,https://guide.michelin.com/dk/en/central-denmark/aarhus/restaurant/frederikshoj,Denmark
Me‚Mu,2019,1,55.70901,9.53302,Vejle,Denmark,7100,Modern cuisine,$$$,https://guide.michelin.com/dk/en/vejle/restaurant/me%E2%80%9Amu,Denmark
Ti Trin Ned,2019,1,55.56659,9.752689,Fredericia,Denmark,7000,Modern cuisine,$$$,https://guide.michelin.com/dk/en/southern-denmark/fredericia/restaurant/ti-trin-ned,Denmark
Slotskøkkenet,2019,1,55.771236,11.390805,Hørve,Denmark,4534,Creative,$$$$,https://guide.michelin.com/dk/en/zealand/horve/restaurant/slotskokkenet,Denmark
Søllerød Kro,2019,1,55.81325,12.49548,København,Denmark,2840,Modern cuisine,$$,https://guide.michelin.com/dk/en/capital-region/kobenhavn/restaurant/sollerod-kro,Denmark
Jordnær,2019,1,55.748226,12.541014,København,Denmark,2820,Danish,$$$,https://guide.michelin.com/dk/en/capital-region/kobenhavn/restaurant/jordnaer,Denmark
Relæ,2019,1,55.693233,12.543222,København,Denmark,2200 N,Modern cuisine,$$,https://guide.michelin.com/dk/en/capital-region/kobenhavn/restaurant/relae,Denmark
Kiin Kiin,2019,1,55.69188,12.55754,København,Denmark,2200 N,Thai,$$,https://guide.michelin.com/dk/en/capital-region/kobenhavn/restaurant/kiin-kiin,Denmark
formel B,2019,1,55.67031,12.53798,København,Denmark,1800 C,Modern cuisine,$$,https://guide.michelin.com/dk/en/capital-region/kobenhavn/restaurant/formel-b,Denmark
Kokkeriet,2019,1,55.68768,12.58492,København,Denmark,1306 K,Modern cuisine,$$$,https://guide.michelin.com/dk/en/capital-region/kobenhavn/restaurant/kokkeriet,Denmark
Clou,2019,1,55.68342,12.58497,København,Denmark,2100 K,Modern cuisine,$$$$,https://guide.michelin.com/dk/en/capital-region/kobenhavn/restaurant/clou,Denmark
Marchal,2019,1,55.68034,12.58508,København,Denmark,1050 K,Modern cuisine,$$,https://guide.michelin.com/dk/en/capital-region/kobenhavn/restaurant/marchal,Denmark
Kong Hans Kælder,2019,1,55.6787,12.584003,København,Denmark,1070 K,Classic French,$$$$,https://guide.michelin.com/dk/en/capital-region/kobenhavn/restaurant/kong-hans-kaelder,Denmark
Stud!o at The Standard,2019,1,55.67799,12.59191,København,Denmark,1058 K,Creative,$$$,https://guide.michelin.com/dk/en/capital-region/kobenhavn/restaurant/stud-o-at-the-standard,Denmark
108,2019,1,55.67785,12.5980835,København,Denmark,1401 K,Modern cuisine,$$$,https://guide.michelin.com/dk/en/capital-region/kobenhavn/restaurant/108,Denmark
Era Ora,2019,1,55.673004,12.591292,København,Denmark,1414 K,Italian,$$,https://guide.michelin.com/dk/en/capital-region/kobenhavn/restaurant/era-ora,Denmark
Alouette,2019,1,55.66265,12.57634,København,Denmark,2300 S,Modern cuisine,$$$,https://guide.michelin.com/dk/en/capital-region/kobenhavn/restaurant/alouette,Denmark
Frederiksminde,2019,1,55.12417,12.04623,Præstø,Denmark,4720,Creative,$$$,https://guide.michelin.com/dk/en/zealand/praesto/restaurant/frederiksminde,Denmark
Kadeau Bornholm,2019,1,55.00457,14.969216,Pedersker,Denmark,3720,Creative,$$$$,https://guide.michelin.com/dk/en/capital-region/pedersker/restaurant/kadeau-bornholm,Denmark
Ask,2019,1,60.17236,24.95648,Helsingfors / Helsinki,Finland,170,Modern cuisine,$$$,https://guide.michelin.com/fi/en/uusimaa/helsingfors-helsinki/restaurant/ask,Finland
Grön,2019,1,60.16446,24.93308,Helsingfors / Helsinki,Finland,180,Finnish,$$$,https://guide.michelin.com/fi/en/uusimaa/helsingfors-helsinki/restaurant/gron,Finland
Demo,2019,1,60.164806,24.941635,Helsingfors / Helsinki,Finland,120,Modern cuisine,$$$,https://guide.michelin.com/fi/en/uusimaa/helsingfors-helsinki/restaurant/demo,Finland
Olo,2019,1,60.16616,24.947704,Helsingfors / Helsinki,Finland,170,Modern cuisine,$$$,https://guide.michelin.com/fi/en/uusimaa/helsingfors-helsinki/restaurant/olo,Finland
Palace,2019,1,60.16556,24.95256,Helsingfors / Helsinki,Finland,130,Modern cuisine,$$$,https://guide.michelin.com/fi/en/uusimaa/helsingfors-helsinki/restaurant/palace,Finland
Ora,2019,1,60.157578,24.942947,Helsingfors / Helsinki,Finland,150,Modern cuisine,$$$,https://guide.michelin.com/fi/en/uusimaa/helsingfors-helsinki/restaurant/ora,Finland
Botrini's,2019,1,38.02318,23.79377,Athína,Greece,152 33,Mediterranean,$$$$$,https://guide.michelin.com/gr/en/attica/athina/restaurant/botrini-s,Greece
Varoulko Seaside,2019,1,37.937378,23.658577,Athína,Greece,185 33,Seafood,$$$$$,https://guide.michelin.com/gr/en/attica/athina/restaurant/varoulko-seaside,Greece
Hytra,2019,1,37.95818,23.71895,Athína,Greece,11745,Modern cuisine,$$$$$,https://guide.michelin.com/gr/en/attica/athina/restaurant/hytra,Greece
Loaf On,2019,1,22.379858,114.27188,Hong Kong,Hong Kong,N/A,Cantonese,$$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/loaf-on,Hong Kong S.A.R.
Lei Garden (Kwun Tong),2019,1,22.312672,114.22482,Hong Kong,Hong Kong,N/A,Cantonese,$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/lei-garden-kwun-tong,China
Tim Ho Wan (Sham Shui Po),2019,1,22.32805,114.16665,Hong Kong,Hong Kong,N/A,Dim Sum,$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/tim-ho-wan-sham-shui-po,China
Lei Garden (Mong Kok),2019,1,22.320219,114.17133,Hong Kong,Hong Kong,N/A,Cantonese,$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/lei-garden-mong-kok,China
Ming Court,2019,1,22.318314,114.16933,Hong Kong,Hong Kong,N/A,Cantonese,$$$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/ming-court,Hong Kong S.A.R.
Yat Tung Heen (Jordan),2019,1,22.308014,114.17147,Hong Kong,Hong Kong,N/A,Cantonese,$$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/yat-tung-heen-jordan,Hong Kong S.A.R.
Fu Ho (Tsim Sha Tsui),2019,1,22.3022,114.17194,Hong Kong,Hong Kong,N/A,Cantonese,$$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/fu-ho-tsim-sha-tsui,Hong Kong S.A.R.
Shang Palace,2019,1,22.297325,114.177155,Hong Kong,Hong Kong,N/A,Cantonese,$$$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/shang-palace,China
IM Teppanyaki & Wine,2019,1,22.280807,114.19211,Hong Kong,Hong Kong,N/A,Teppanyaki,$$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/im-teppanyaki-wine,Hong Kong S.A.R.
Ah Yat Harbour View (Tsim Sha Tsui),2019,1,22.296984,114.17197,Hong Kong,Hong Kong,N/A,Cantonese,$$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/ah-yat-harbour-view-tsim-sha-tsui,China
Rech,2019,1,22.293434,114.174034,Hong Kong,Hong Kong,N/A,Seafood,$$$$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/rech,China
Spring Moon,2019,1,22.294943,114.17182,Hong Kong,Hong Kong,N/A,Cantonese,$$$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/spring-moon,China
Imperial Treasure Fine Chinese Cuisine,2019,1,22.296177,114.170006,Hong Kong,Hong Kong,N/A,Cantonese,$$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/imperial-treasure-fine-chinese-cuisine,Hong Kong S.A.R.
Sushi Tokami,2019,1,22.296112,114.16916,Hong Kong,Hong Kong,N/A,Sushi,$$$$$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/sushi-tokami,China
Tosca,2019,1,22.30357,114.16007,Hong Kong,Hong Kong,N/A,Italian,$$$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/tosca352519,China
Épure,2019,1,22.29583,114.169304,,Hong Kong,N/A,French,$$$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/epure,Hong Kong S.A.R.
Yee Tung Heen,2019,1,22.282295,114.184135,Hong Kong,Hong Kong,N/A,Cantonese,$$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/yee-tung-heen,Hong Kong S.A.R.
Yè Shanghai (Tsim Sha Tsui),2019,1,22.295143,114.168236,Hong Kong,Hong Kong,N/A,Shanghainese,$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/ye-shanghai-tsim-sha-tsui,China
Ho Hung Kee,2019,1,22.280058,114.18364,Hong Kong,Hong Kong,N/A,Noodles and congee,$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/ho-hung-kee,China
Jardin de Jade (Wan Chai),2019,1,22.28025,114.17716,Hong Kong,Hong Kong,N/A,Shanghainese,$$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/jardin-de-jade-wan-chai,China
Zhejiang Heen,2019,1,22.2787,114.17763,Hong Kong,Hong Kong,N/A,Shanghainese,$$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/zhejiang-heen,China
Takumi by Daisuke Mori,2019,1,22.276512,114.17718,Hong Kong,Hong Kong,N/A,Innovative,$$$$$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/takumi-by-daisuke-mori,China
Kam's Roast Goose,2019,1,22.277693,114.175385,Hong Kong,Hong Kong,N/A,Cantonese Roast Meats,$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/kam-s-roast-goose,China
Pang's Kitchen,2019,1,22.26921,114.18452,Hong Kong,Hong Kong,N/A,Cantonese,$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/pang-s-kitchen,China
Xin Rong Ji,2019,1,22.278013,114.17273,Hong Kong,Hong Kong,N/A,Taizhou,$$$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/xin-rong-ji,China
Qi (Wan Chai),2019,1,22.276443,114.17126,Hong Kong,Hong Kong,N/A,Sichuan,$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/qi-wan-chai,Hong Kong S.A.R.
Man Wah,2019,1,22.282213,114.15951,Hong Kong,Hong Kong,N/A,Cantonese,$$$$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/man-wah,Hong Kong S.A.R.
Summer Palace,2019,1,22.277136,114.1643,Hong Kong,Hong Kong,N/A,Cantonese,$$$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/summer-palace,China
